seed: 42, epochs: 1000, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, num_clients: 100, batch_size: 32, learning_rate: 0.01, model: simplecnn, dataset: MNIST, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.5, cache_partition: False, gpu_idx: [0], num_workers: 0, record_time: False, num_adv: 40, attack: DMRCA, defense: MeanNorm, attack_params: None, defense_params: None, benchmark: False, num_training_sample: 60000, num_channels: 1, num_classes: 10, mean: (0.1307,), std: (0.3081,), device: cuda:0, output: ./logs/FedSGD/MNIST_simplecnn/iid/MNIST_simplecnn_iid_DMRCA_MeanNorm_1000_100_0.01_FedSGD.txt

Started on Sun Dec 21 09:55:46 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 210		Train Acc: 0.9278	Train loss: 0.0084	Cos: 0.987	Test Acc: 0.9260	Test loss: 0.0077
Epoch 211		Train Acc: 0.9219	Train loss: 0.0082	Cos: 0.989	Test Acc: 0.9268	Test loss: 0.0077
Epoch 212		Train Acc: 0.9291	Train loss: 0.0076	Cos: 0.988	Test Acc: 0.9263	Test loss: 0.0076
Epoch 213		Train Acc: 0.9216	Train loss: 0.0081	Cos: 0.987	Test Acc: 0.9283	Test loss: 0.0074
Epoch 214		Train Acc: 0.9250	Train loss: 0.0076	Cos: 0.994	Test Acc: 0.9288	Test loss: 0.0073
Epoch 215		Train Acc: 0.9259	Train loss: 0.0078	Cos: 0.991	Test Acc: 0.9274	Test loss: 0.0073
Epoch 216		Train Acc: 0.9253	Train loss: 0.0080	Cos: 0.987	Test Acc: 0.9290	Test loss: 0.0073
Epoch 217		Train Acc: 0.9281	Train loss: 0.0076	Cos: 0.992	Test Acc: 0.9324	Test loss: 0.0072
Epoch 218		Train Acc: 0.9306	Train loss: 0.0072	Cos: 0.993	Test Acc: 0.9339	Test loss: 0.0071
Epoch 219		Train Acc: 0.9206	Train loss: 0.0078	Cos: 0.993	Test Acc: 0.9329	Test loss: 0.0071
Epoch 220		Train Acc: 0.9303	Train loss: 0.0071	Cos: 0.993	Test Acc: 0.9329	Test loss: 0.0071
Epoch 221		Train Acc: 0.9303	Train loss: 0.0076	Cos: 0.990	Test Acc: 0.9332	Test loss: 0.0070
Epoch 222		Train Acc: 0.9275	Train loss: 0.0079	Cos: 0.990	Test Acc: 0.9345	Test loss: 0.0069
Epoch 223		Train Acc: 0.9294	Train loss: 0.0072	Cos: 0.989	Test Acc: 0.9371	Test loss: 0.0068
Epoch 224		Train Acc: 0.9247	Train loss: 0.0075	Cos: 0.986	Test Acc: 0.9365	Test loss: 0.0068
Epoch 225		Train Acc: 0.9325	Train loss: 0.0068	Cos: 0.989	Test Acc: 0.9362	Test loss: 0.0068
Epoch 226		Train Acc: 0.9291	Train loss: 0.0074	Cos: 0.993	Test Acc: 0.9367	Test loss: 0.0067
Epoch 227		Train Acc: 0.9383	Train loss: 0.0096	Cos: 0.996	Test Acc: 0.9385	Test loss: 0.0067
Epoch 228		Train Acc: 0.9297	Train loss: 0.0077	Cos: 0.990	Test Acc: 0.9379	Test loss: 0.0067
Epoch 229		Train Acc: 0.9350	Train loss: 0.0068	Cos: 0.996	Test Acc: 0.9372	Test loss: 0.0068
Epoch 230		Train Acc: 0.9375	Train loss: 0.0073	Cos: 0.987	Test Acc: 0.9380	Test loss: 0.0067
Epoch 231		Train Acc: 0.9284	Train loss: 0.0072	Cos: 0.989	Test Acc: 0.9396	Test loss: 0.0066
Epoch 232		Train Acc: 0.9328	Train loss: 0.0069	Cos: 0.998	Test Acc: 0.9373	Test loss: 0.0066
Epoch 233		Train Acc: 0.9328	Train loss: 0.0068	Cos: 0.989	Test Acc: 0.9363	Test loss: 0.0066
Epoch 234		Train Acc: 0.9319	Train loss: 0.0071	Cos: 0.988	Test Acc: 0.9382	Test loss: 0.0065
Epoch 235		Train Acc: 0.9387	Train loss: 0.0064	Cos: 0.991	Test Acc: 0.9413	Test loss: 0.0063
Epoch 236		Train Acc: 0.9369	Train loss: 0.0065	Cos: 0.995	Test Acc: 0.9416	Test loss: 0.0064
Epoch 237		Train Acc: 0.9447	Train loss: 0.0064	Cos: 0.991	Test Acc: 0.9402	Test loss: 0.0064
Epoch 238		Train Acc: 0.9309	Train loss: 0.0073	Cos: 0.988	Test Acc: 0.9408	Test loss: 0.0064
Epoch 239		Train Acc: 0.9359	Train loss: 0.0067	Cos: 0.988	Test Acc: 0.9412	Test loss: 0.0063
Epoch 240		Train Acc: 0.9284	Train loss: 0.0072	Cos: 0.984	Test Acc: 0.9434	Test loss: 0.0062
Epoch 241		Train Acc: 0.9406	Train loss: 0.0064	Cos: 0.992	Test Acc: 0.9411	Test loss: 0.0063
Epoch 242		Train Acc: 0.9387	Train loss: 0.0069	Cos: 0.986	Test Acc: 0.9415	Test loss: 0.0064
Epoch 243		Train Acc: 0.9469	Train loss: 0.0060	Cos: 0.989	Test Acc: 0.9425	Test loss: 0.0062
Epoch 244		Train Acc: 0.9391	Train loss: 0.0066	Cos: 0.991	Test Acc: 0.9443	Test loss: 0.0061
Epoch 245		Train Acc: 0.9366	Train loss: 0.0065	Cos: 0.993	Test Acc: 0.9440	Test loss: 0.0060
Epoch 246		Train Acc: 0.9370	Train loss: 0.0087	Cos: 0.992	Test Acc: 0.9419	Test loss: 0.0062
Epoch 247		Train Acc: 0.9353	Train loss: 0.0069	Cos: 0.976	Test Acc: 0.9413	Test loss: 0.0062
Epoch 248		Train Acc: 0.9366	Train loss: 0.0069	Cos: 0.986	Test Acc: 0.9437	Test loss: 0.0059
Epoch 249		Train Acc: 0.9437	Train loss: 0.0064	Cos: 0.992	Test Acc: 0.9457	Test loss: 0.0058
Epoch 250		Train Acc: 0.9375	Train loss: 0.0066	Cos: 0.989	Test Acc: 0.9461	Test loss: 0.0059
Epoch 251		Train Acc: 0.9381	Train loss: 0.0064	Cos: 0.993	Test Acc: 0.9467	Test loss: 0.0059
Epoch 252		Train Acc: 0.9406	Train loss: 0.0058	Cos: 0.993	Test Acc: 0.9480	Test loss: 0.0058
Epoch 253		Train Acc: 0.9422	Train loss: 0.0061	Cos: 0.991	Test Acc: 0.9496	Test loss: 0.0057
Epoch 254		Train Acc: 0.9409	Train loss: 0.0062	Cos: 0.992	Test Acc: 0.9483	Test loss: 0.0056
Epoch 255		Train Acc: 0.9387	Train loss: 0.0066	Cos: 0.996	Test Acc: 0.9482	Test loss: 0.0056
Epoch 256		Train Acc: 0.9466	Train loss: 0.0060	Cos: 0.993	Test Acc: 0.9469	Test loss: 0.0057
Epoch 257		Train Acc: 0.9400	Train loss: 0.0062	Cos: 0.990	Test Acc: 0.9476	Test loss: 0.0056
Epoch 258		Train Acc: 0.9472	Train loss: 0.0058	Cos: 0.992	Test Acc: 0.9471	Test loss: 0.0056
Epoch 259		Train Acc: 0.9444	Train loss: 0.0059	Cos: 0.995	Test Acc: 0.9484	Test loss: 0.0056
Epoch 260		Train Acc: 0.9453	Train loss: 0.0061	Cos: 0.989	Test Acc: 0.9491	Test loss: 0.0054
Epoch 261		Train Acc: 0.9475	Train loss: 0.0055	Cos: 0.997	Test Acc: 0.9500	Test loss: 0.0054
Epoch 262		Train Acc: 0.9369	Train loss: 0.0061	Cos: 0.997	Test Acc: 0.9491	Test loss: 0.0055
Epoch 263		Train Acc: 0.9475	Train loss: 0.0055	Cos: 0.994	Test Acc: 0.9483	Test loss: 0.0055
Epoch 264		Train Acc: 0.9434	Train loss: 0.0057	Cos: 0.992	Test Acc: 0.9493	Test loss: 0.0055
Epoch 265		Train Acc: 0.9452	Train loss: 0.0077	Cos: 0.989	Test Acc: 0.9509	Test loss: 0.0053
Epoch 266		Train Acc: 0.9494	Train loss: 0.0053	Cos: 0.995	Test Acc: 0.9528	Test loss: 0.0052
Epoch 267		Train Acc: 0.9475	Train loss: 0.0057	Cos: 0.998	Test Acc: 0.9512	Test loss: 0.0052
Epoch 268		Train Acc: 0.9484	Train loss: 0.0053	Cos: 0.992	Test Acc: 0.9505	Test loss: 0.0052
Epoch 269		Train Acc: 0.9425	Train loss: 0.0055	Cos: 0.992	Test Acc: 0.9507	Test loss: 0.0052
Epoch 270		Train Acc: 0.9437	Train loss: 0.0058	Cos: 0.995	Test Acc: 0.9518	Test loss: 0.0052
Epoch 271		Train Acc: 0.9384	Train loss: 0.0065	Cos: 0.991	Test Acc: 0.9537	Test loss: 0.0051
Epoch 272		Train Acc: 0.9497	Train loss: 0.0054	Cos: 0.993	Test Acc: 0.9522	Test loss: 0.0051
Epoch 273		Train Acc: 0.9497	Train loss: 0.0051	Cos: 0.996	Test Acc: 0.9503	Test loss: 0.0053
Epoch 274		Train Acc: 0.9519	Train loss: 0.0056	Cos: 0.989	Test Acc: 0.9489	Test loss: 0.0053
Epoch 275		Train Acc: 0.9444	Train loss: 0.0060	Cos: 0.985	Test Acc: 0.9522	Test loss: 0.0052
Epoch 276		Train Acc: 0.9494	Train loss: 0.0060	Cos: 0.992	Test Acc: 0.9520	Test loss: 0.0052
Epoch 277		Train Acc: 0.9478	Train loss: 0.0054	Cos: 0.988	Test Acc: 0.9515	Test loss: 0.0052
Epoch 278		Train Acc: 0.9444	Train loss: 0.0056	Cos: 0.986	Test Acc: 0.9546	Test loss: 0.0050
Epoch 279		Train Acc: 0.9444	Train loss: 0.0058	Cos: 0.986	Test Acc: 0.9556	Test loss: 0.0048
Epoch 280		Train Acc: 0.9506	Train loss: 0.0051	Cos: 0.996	Test Acc: 0.9540	Test loss: 0.0049
Epoch 281		Train Acc: 0.9572	Train loss: 0.0050	Cos: 0.989	Test Acc: 0.9521	Test loss: 0.0050
Epoch 282		Train Acc: 0.9447	Train loss: 0.0054	Cos: 0.985	Test Acc: 0.9539	Test loss: 0.0050
Epoch 283		Train Acc: 0.9509	Train loss: 0.0051	Cos: 0.985	Test Acc: 0.9559	Test loss: 0.0048
Epoch 284		Train Acc: 0.9498	Train loss: 0.0077	Cos: 0.995	Test Acc: 0.9565	Test loss: 0.0048
Epoch 285		Train Acc: 0.9494	Train loss: 0.0053	Cos: 0.990	Test Acc: 0.9556	Test loss: 0.0048
Epoch 286		Train Acc: 0.9503	Train loss: 0.0053	Cos: 0.996	Test Acc: 0.9552	Test loss: 0.0048
Epoch 287		Train Acc: 0.9450	Train loss: 0.0056	Cos: 0.991	Test Acc: 0.9545	Test loss: 0.0048
Epoch 288		Train Acc: 0.9466	Train loss: 0.0052	Cos: 0.990	Test Acc: 0.9542	Test loss: 0.0048
Epoch 289		Train Acc: 0.9428	Train loss: 0.0057	Cos: 0.988	Test Acc: 0.9560	Test loss: 0.0047
Epoch 290		Train Acc: 0.9516	Train loss: 0.0049	Cos: 0.997	Test Acc: 0.9554	Test loss: 0.0048
Epoch 291		Train Acc: 0.9544	Train loss: 0.0053	Cos: 0.997	Test Acc: 0.9542	Test loss: 0.0049
Epoch 292		Train Acc: 0.9500	Train loss: 0.0054	Cos: 0.984	Test Acc: 0.9552	Test loss: 0.0048
Epoch 293		Train Acc: 0.9469	Train loss: 0.0055	Cos: 0.990	Test Acc: 0.9554	Test loss: 0.0048
Epoch 294		Train Acc: 0.9553	Train loss: 0.0046	Cos: 0.988	Test Acc: 0.9536	Test loss: 0.0049
Epoch 295		Train Acc: 0.9466	Train loss: 0.0054	Cos: 0.989	Test Acc: 0.9523	Test loss: 0.0049
Epoch 296		Train Acc: 0.9506	Train loss: 0.0053	Cos: 0.984	Test Acc: 0.9544	Test loss: 0.0047
Epoch 297		Train Acc: 0.9534	Train loss: 0.0047	Cos: 0.978	Test Acc: 0.9573	Test loss: 0.0046
Epoch 298		Train Acc: 0.9578	Train loss: 0.0047	Cos: 0.990	Test Acc: 0.9578	Test loss: 0.0047
Epoch 299		Train Acc: 0.9513	Train loss: 0.0050	Cos: 0.982	Test Acc: 0.9576	Test loss: 0.0048
Epoch 300		Train Acc: 0.9534	Train loss: 0.0045	Cos: 0.986	Test Acc: 0.9572	Test loss: 0.0048
Epoch 301		Train Acc: 0.9450	Train loss: 0.0057	Cos: 0.981	Test Acc: 0.9595	Test loss: 0.0046
Epoch 302		Train Acc: 0.9559	Train loss: 0.0047	Cos: 0.990	Test Acc: 0.9577	Test loss: 0.0045
Epoch 303		Train Acc: 0.9527	Train loss: 0.0065	Cos: 0.992	Test Acc: 0.9545	Test loss: 0.0048
Epoch 304		Train Acc: 0.9537	Train loss: 0.0050	Cos: 0.985	Test Acc: 0.9535	Test loss: 0.0049
Epoch 305		Train Acc: 0.9516	Train loss: 0.0052	Cos: 0.973	Test Acc: 0.9573	Test loss: 0.0046
Epoch 306		Train Acc: 0.9591	Train loss: 0.0044	Cos: 0.995	Test Acc: 0.9579	Test loss: 0.0045
Epoch 307		Train Acc: 0.9550	Train loss: 0.0050	Cos: 0.991	Test Acc: 0.9587	Test loss: 0.0045
Epoch 308		Train Acc: 0.9513	Train loss: 0.0052	Cos: 0.997	Test Acc: 0.9589	Test loss: 0.0046
Epoch 309		Train Acc: 0.9531	Train loss: 0.0053	Cos: 0.990	Test Acc: 0.9597	Test loss: 0.0045
Epoch 310		Train Acc: 0.9591	Train loss: 0.0047	Cos: 0.996	Test Acc: 0.9579	Test loss: 0.0045
Epoch 311		Train Acc: 0.9494	Train loss: 0.0048	Cos: 0.996	Test Acc: 0.9563	Test loss: 0.0045
Epoch 312		Train Acc: 0.9556	Train loss: 0.0045	Cos: 0.987	Test Acc: 0.9559	Test loss: 0.0045
Epoch 313		Train Acc: 0.9553	Train loss: 0.0049	Cos: 0.992	Test Acc: 0.9569	Test loss: 0.0045
Epoch 314		Train Acc: 0.9556	Train loss: 0.0047	Cos: 0.995	Test Acc: 0.9566	Test loss: 0.0045
Epoch 315		Train Acc: 0.9481	Train loss: 0.0055	Cos: 0.989	Test Acc: 0.9562	Test loss: 0.0045
Epoch 316		Train Acc: 0.9563	Train loss: 0.0049	Cos: 0.987	Test Acc: 0.9591	Test loss: 0.0044
Epoch 317		Train Acc: 0.9528	Train loss: 0.0044	Cos: 0.988	Test Acc: 0.9595	Test loss: 0.0043
Epoch 318		Train Acc: 0.9578	Train loss: 0.0043	Cos: 0.991	Test Acc: 0.9592	Test loss: 0.0044
Epoch 319		Train Acc: 0.9569	Train loss: 0.0051	Cos: 0.991	Test Acc: 0.9563	Test loss: 0.0046
Epoch 320		Train Acc: 0.9575	Train loss: 0.0042	Cos: 0.984	Test Acc: 0.9569	Test loss: 0.0046
Epoch 321		Train Acc: 0.9487	Train loss: 0.0052	Cos: 0.984	Test Acc: 0.9596	Test loss: 0.0043
Epoch 322		Train Acc: 0.9570	Train loss: 0.0064	Cos: 0.992	Test Acc: 0.9614	Test loss: 0.0043
Epoch 323		Train Acc: 0.9597	Train loss: 0.0041	Cos: 0.991	Test Acc: 0.9561	Test loss: 0.0046
Epoch 324		Train Acc: 0.9500	Train loss: 0.0053	Cos: 0.978	Test Acc: 0.9596	Test loss: 0.0045
Epoch 325		Train Acc: 0.9591	Train loss: 0.0042	Cos: 0.988	Test Acc: 0.9612	Test loss: 0.0041
Epoch 326		Train Acc: 0.9566	Train loss: 0.0045	Cos: 0.995	Test Acc: 0.9599	Test loss: 0.0041
Epoch 327		Train Acc: 0.9584	Train loss: 0.0043	Cos: 0.991	Test Acc: 0.9571	Test loss: 0.0045
Epoch 328		Train Acc: 0.9587	Train loss: 0.0044	Cos: 0.984	Test Acc: 0.9556	Test loss: 0.0046
Epoch 329		Train Acc: 0.9500	Train loss: 0.0051	Cos: 0.974	Test Acc: 0.9618	Test loss: 0.0042
Epoch 330		Train Acc: 0.9556	Train loss: 0.0049	Cos: 0.990	Test Acc: 0.9627	Test loss: 0.0041
Epoch 331		Train Acc: 0.9575	Train loss: 0.0045	Cos: 0.994	Test Acc: 0.9559	Test loss: 0.0046
Epoch 332		Train Acc: 0.9544	Train loss: 0.0045	Cos: 0.973	Test Acc: 0.9548	Test loss: 0.0047
Epoch 333		Train Acc: 0.9463	Train loss: 0.0056	Cos: 0.974	Test Acc: 0.9557	Test loss: 0.0045
Epoch 334		Train Acc: 0.9575	Train loss: 0.0047	Cos: 0.981	Test Acc: 0.9583	Test loss: 0.0043
Epoch 335		Train Acc: 0.9516	Train loss: 0.0047	Cos: 0.990	Test Acc: 0.9567	Test loss: 0.0044
Epoch 336		Train Acc: 0.9519	Train loss: 0.0047	Cos: 0.977	Test Acc: 0.9579	Test loss: 0.0046
Epoch 337		Train Acc: 0.9484	Train loss: 0.0054	Cos: 0.968	Test Acc: 0.9560	Test loss: 0.0046
Epoch 338		Train Acc: 0.9506	Train loss: 0.0051	Cos: 0.979	Test Acc: 0.9579	Test loss: 0.0045
Epoch 339		Train Acc: 0.9506	Train loss: 0.0048	Cos: 0.976	Test Acc: 0.9583	Test loss: 0.0043
Epoch 340		Train Acc: 0.9537	Train loss: 0.0050	Cos: 0.988	Test Acc: 0.9530	Test loss: 0.0048
Epoch 341		Train Acc: 0.9405	Train loss: 0.0074	Cos: 0.957	Test Acc: 0.9497	Test loss: 0.0048
Epoch 342		Train Acc: 0.9416	Train loss: 0.0060	Cos: 0.962	Test Acc: 0.9577	Test loss: 0.0041
Epoch 343		Train Acc: 0.9569	Train loss: 0.0049	Cos: 0.990	Test Acc: 0.9613	Test loss: 0.0042
Epoch 344		Train Acc: 0.9584	Train loss: 0.0043	Cos: 0.989	Test Acc: 0.9523	Test loss: 0.0050
Epoch 345		Train Acc: 0.9469	Train loss: 0.0059	Cos: 0.969	Test Acc: 0.9548	Test loss: 0.0048
Epoch 346		Train Acc: 0.9491	Train loss: 0.0052	Cos: 0.974	Test Acc: 0.9622	Test loss: 0.0040
Epoch 347		Train Acc: 0.9628	Train loss: 0.0039	Cos: 0.996	Test Acc: 0.9562	Test loss: 0.0044
Epoch 348		Train Acc: 0.9534	Train loss: 0.0045	Cos: 0.981	Test Acc: 0.9471	Test loss: 0.0051
Epoch 349		Train Acc: 0.9472	Train loss: 0.0053	Cos: 0.967	Test Acc: 0.9535	Test loss: 0.0048
Epoch 350		Train Acc: 0.9584	Train loss: 0.0042	Cos: 0.982	Test Acc: 0.9582	Test loss: 0.0045
Epoch 351		Train Acc: 0.9556	Train loss: 0.0050	Cos: 0.981	Test Acc: 0.9579	Test loss: 0.0045
Epoch 352		Train Acc: 0.9537	Train loss: 0.0048	Cos: 0.968	Test Acc: 0.9580	Test loss: 0.0045
Epoch 353		Train Acc: 0.9525	Train loss: 0.0048	Cos: 0.981	Test Acc: 0.9557	Test loss: 0.0048
Epoch 354		Train Acc: 0.9481	Train loss: 0.0056	Cos: 0.955	Test Acc: 0.9565	Test loss: 0.0045
Epoch 355		Train Acc: 0.9503	Train loss: 0.0047	Cos: 0.956	Test Acc: 0.9626	Test loss: 0.0039
Epoch 356		Train Acc: 0.9619	Train loss: 0.0044	Cos: 0.997	Test Acc: 0.9571	Test loss: 0.0045
Epoch 357		Train Acc: 0.9563	Train loss: 0.0045	Cos: 0.973	Test Acc: 0.9512	Test loss: 0.0050
Epoch 358		Train Acc: 0.9459	Train loss: 0.0055	Cos: 0.942	Test Acc: 0.9598	Test loss: 0.0042
Epoch 359		Train Acc: 0.9559	Train loss: 0.0045	Cos: 0.990	Test Acc: 0.9600	Test loss: 0.0040
Epoch 360		Train Acc: 0.9597	Train loss: 0.0053	Cos: 0.991	Test Acc: 0.9586	Test loss: 0.0044
Epoch 361		Train Acc: 0.9569	Train loss: 0.0046	Cos: 0.980	Test Acc: 0.9556	Test loss: 0.0047
Epoch 362		Train Acc: 0.9487	Train loss: 0.0053	Cos: 0.974	Test Acc: 0.9586	Test loss: 0.0044
Epoch 363		Train Acc: 0.9494	Train loss: 0.0048	Cos: 0.978	Test Acc: 0.9637	Test loss: 0.0039
Epoch 364		Train Acc: 0.9550	Train loss: 0.0042	Cos: 0.987	Test Acc: 0.9603	Test loss: 0.0042
Epoch 365		Train Acc: 0.9641	Train loss: 0.0038	Cos: 0.993	Test Acc: 0.9527	Test loss: 0.0049
Epoch 366		Train Acc: 0.9525	Train loss: 0.0048	Cos: 0.976	Test Acc: 0.9525	Test loss: 0.0048
Epoch 367		Train Acc: 0.9563	Train loss: 0.0049	Cos: 0.973	Test Acc: 0.9617	Test loss: 0.0040
Epoch 368		Train Acc: 0.9603	Train loss: 0.0042	Cos: 0.995	Test Acc: 0.9624	Test loss: 0.0039
Epoch 369		Train Acc: 0.9594	Train loss: 0.0042	Cos: 0.995	Test Acc: 0.9583	Test loss: 0.0045
Epoch 370		Train Acc: 0.9537	Train loss: 0.0051	Cos: 0.971	Test Acc: 0.9588	Test loss: 0.0044
Epoch 371		Train Acc: 0.9606	Train loss: 0.0043	Cos: 0.981	Test Acc: 0.9621	Test loss: 0.0039
Epoch 372		Train Acc: 0.9587	Train loss: 0.0041	Cos: 0.990	Test Acc: 0.9636	Test loss: 0.0038
Epoch 373		Train Acc: 0.9600	Train loss: 0.0044	Cos: 0.995	Test Acc: 0.9559	Test loss: 0.0044
Epoch 374		Train Acc: 0.9609	Train loss: 0.0044	Cos: 0.973	Test Acc: 0.9560	Test loss: 0.0044
Epoch 375		Train Acc: 0.9537	Train loss: 0.0049	Cos: 0.968	Test Acc: 0.9630	Test loss: 0.0039
Epoch 376		Train Acc: 0.9603	Train loss: 0.0043	Cos: 0.993	Test Acc: 0.9620	Test loss: 0.0041
Epoch 377		Train Acc: 0.9603	Train loss: 0.0044	Cos: 0.986	Test Acc: 0.9586	Test loss: 0.0044
Epoch 378		Train Acc: 0.9531	Train loss: 0.0055	Cos: 0.982	Test Acc: 0.9563	Test loss: 0.0045
Epoch 379		Train Acc: 0.9541	Train loss: 0.0060	Cos: 0.977	Test Acc: 0.9576	Test loss: 0.0043
Epoch 380		Train Acc: 0.9475	Train loss: 0.0049	Cos: 0.983	Test Acc: 0.9595	Test loss: 0.0041
Epoch 381		Train Acc: 0.9537	Train loss: 0.0044	Cos: 0.983	Test Acc: 0.9588	Test loss: 0.0041
Epoch 382		Train Acc: 0.9647	Train loss: 0.0038	Cos: 0.990	Test Acc: 0.9574	Test loss: 0.0044
Epoch 383		Train Acc: 0.9553	Train loss: 0.0045	Cos: 0.973	Test Acc: 0.9604	Test loss: 0.0042
Epoch 384		Train Acc: 0.9559	Train loss: 0.0048	Cos: 0.982	Test Acc: 0.9636	Test loss: 0.0039
Epoch 385		Train Acc: 0.9581	Train loss: 0.0041	Cos: 0.988	Test Acc: 0.9618	Test loss: 0.0040
Epoch 386		Train Acc: 0.9550	Train loss: 0.0050	Cos: 0.985	Test Acc: 0.9544	Test loss: 0.0045
Epoch 387		Train Acc: 0.9503	Train loss: 0.0052	Cos: 0.960	Test Acc: 0.9565	Test loss: 0.0042
Epoch 388		Train Acc: 0.9563	Train loss: 0.0040	Cos: 0.986	Test Acc: 0.9599	Test loss: 0.0040
Epoch 389		Train Acc: 0.9637	Train loss: 0.0037	Cos: 0.993	Test Acc: 0.9585	Test loss: 0.0043
Epoch 390		Train Acc: 0.9634	Train loss: 0.0041	Cos: 0.981	Test Acc: 0.9582	Test loss: 0.0045
Epoch 391		Train Acc: 0.9566	Train loss: 0.0045	Cos: 0.971	Test Acc: 0.9630	Test loss: 0.0040
Epoch 392		Train Acc: 0.9600	Train loss: 0.0043	Cos: 0.978	Test Acc: 0.9642	Test loss: 0.0038
Epoch 393		Train Acc: 0.9603	Train loss: 0.0041	Cos: 0.992	Test Acc: 0.9598	Test loss: 0.0040
Epoch 394		Train Acc: 0.9600	Train loss: 0.0041	Cos: 0.979	Test Acc: 0.9602	Test loss: 0.0041
Epoch 395		Train Acc: 0.9519	Train loss: 0.0047	Cos: 0.983	Test Acc: 0.9624	Test loss: 0.0041
Epoch 396		Train Acc: 0.9631	Train loss: 0.0042	Cos: 0.981	Test Acc: 0.9629	Test loss: 0.0039
Epoch 397		Train Acc: 0.9578	Train loss: 0.0048	Cos: 0.988	Test Acc: 0.9646	Test loss: 0.0039
Epoch 398		Train Acc: 0.9599	Train loss: 0.0052	Cos: 0.983	Test Acc: 0.9626	Test loss: 0.0040
Epoch 399		Train Acc: 0.9625	Train loss: 0.0044	Cos: 0.992	Test Acc: 0.9619	Test loss: 0.0040
Epoch 400		Train Acc: 0.9600	Train loss: 0.0039	Cos: 0.983	Test Acc: 0.9649	Test loss: 0.0037
Epoch 401		Train Acc: 0.9675	Train loss: 0.0035	Cos: 0.996	Test Acc: 0.9660	Test loss: 0.0035
Epoch 402		Train Acc: 0.9575	Train loss: 0.0042	Cos: 0.993	Test Acc: 0.9637	Test loss: 0.0036
Epoch 403		Train Acc: 0.9603	Train loss: 0.0038	Cos: 0.993	Test Acc: 0.9642	Test loss: 0.0038
Epoch 404		Train Acc: 0.9594	Train loss: 0.0042	Cos: 0.992	Test Acc: 0.9641	Test loss: 0.0038
Epoch 405		Train Acc: 0.9631	Train loss: 0.0039	Cos: 0.991	Test Acc: 0.9636	Test loss: 0.0037
Epoch 406		Train Acc: 0.9644	Train loss: 0.0039	Cos: 0.994	Test Acc: 0.9632	Test loss: 0.0039
Epoch 407		Train Acc: 0.9622	Train loss: 0.0038	Cos: 0.992	Test Acc: 0.9636	Test loss: 0.0039
Epoch 408		Train Acc: 0.9603	Train loss: 0.0041	Cos: 0.988	Test Acc: 0.9655	Test loss: 0.0037
Epoch 409		Train Acc: 0.9581	Train loss: 0.0044	Cos: 0.996	Test Acc: 0.9656	Test loss: 0.0036
Epoch 410		Train Acc: 0.9622	Train loss: 0.0041	Cos: 0.995	Test Acc: 0.9647	Test loss: 0.0037
Epoch 411		Train Acc: 0.9653	Train loss: 0.0036	Cos: 0.991	Test Acc: 0.9646	Test loss: 0.0036
Epoch 412		Train Acc: 0.9634	Train loss: 0.0039	Cos: 0.989	Test Acc: 0.9647	Test loss: 0.0035
Epoch 413		Train Acc: 0.9653	Train loss: 0.0037	Cos: 0.992	Test Acc: 0.9651	Test loss: 0.0036
Epoch 414		Train Acc: 0.9591	Train loss: 0.0042	Cos: 0.988	Test Acc: 0.9641	Test loss: 0.0038
Epoch 415		Train Acc: 0.9625	Train loss: 0.0040	Cos: 0.991	Test Acc: 0.9622	Test loss: 0.0039
Epoch 416		Train Acc: 0.9622	Train loss: 0.0040	Cos: 0.979	Test Acc: 0.9647	Test loss: 0.0037
Epoch 417		Train Acc: 0.9617	Train loss: 0.0052	Cos: 0.995	Test Acc: 0.9631	Test loss: 0.0038
Epoch 418		Train Acc: 0.9591	Train loss: 0.0042	Cos: 0.986	Test Acc: 0.9645	Test loss: 0.0038
Epoch 419		Train Acc: 0.9637	Train loss: 0.0035	Cos: 0.990	Test Acc: 0.9664	Test loss: 0.0036
Epoch 420		Train Acc: 0.9622	Train loss: 0.0037	Cos: 0.991	Test Acc: 0.9669	Test loss: 0.0037
Epoch 421		Train Acc: 0.9569	Train loss: 0.0040	Cos: 0.989	Test Acc: 0.9644	Test loss: 0.0037
Epoch 422		Train Acc: 0.9666	Train loss: 0.0035	Cos: 0.991	Test Acc: 0.9640	Test loss: 0.0037
Epoch 423		Train Acc: 0.9631	Train loss: 0.0039	Cos: 0.990	Test Acc: 0.9634	Test loss: 0.0038
Epoch 424		Train Acc: 0.9603	Train loss: 0.0044	Cos: 0.985	Test Acc: 0.9646	Test loss: 0.0036
Epoch 425		Train Acc: 0.9606	Train loss: 0.0041	Cos: 0.994	Test Acc: 0.9649	Test loss: 0.0036
Epoch 426		Train Acc: 0.9656	Train loss: 0.0035	Cos: 0.993	Test Acc: 0.9635	Test loss: 0.0039
Epoch 427		Train Acc: 0.9584	Train loss: 0.0045	Cos: 0.982	Test Acc: 0.9638	Test loss: 0.0037
Epoch 428		Train Acc: 0.9578	Train loss: 0.0043	Cos: 0.994	Test Acc: 0.9642	Test loss: 0.0037
